Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4005915863,GVN8089,NY,PAS,06/09/2013,5,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0155P,,MN,,,NB 1ST AVE @ E 106TH,ST,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4005915851,GZJ2629,NY,PAS,06/09/2013,5,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0154P,,MN,,,WB 125TH ST @ MADISO,N AVE,0,1111,C,T,,,,GY,,2015,,0,,BUS LANE VIOLATION,,,
4005915840,GZH8015,NY,PAS,06/09/2013,5,PICK,CHEVR,V,0,0,0,0,,0,0,0,,,0154P,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,WH,,1999,,0,,BUS LANE VIOLATION,,,
4005915838,HEA1722,NY,OMS,06/09/2013,5,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0153P,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,GY,,2013,,0,,BUS LANE VIOLATION,,,
4005915826,GZY7656,TX,PAS,06/09/2013,5,LL,CHEVR,V,0,0,0,0,,0,0,0,,,0152P,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,,,2013,,0,,BUS LANE VIOLATION,,,
4005915802,HEA4483,NY,OMS,06/09/2013,5,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0149P,,MN,,,EB 125TH ST @ PARK A,VE,0,1111,C,T,,,,RD,,2013,,0,,BUS LANE VIOLATION,,,
4005915796,HBT8633,PA,PAS,06/09/2013,5,SW,TOYOT,V,0,0,0,0,,0,0,0,,,0148P,,MN,,,EB 125TH ST @ PARK A,VE,0,1111,C,T,,,,,,2009,,0,,BUS LANE VIOLATION,,,
4005915772,PI2015,NY,ORG,06/09/2013,5,4DSD,CADIL,V,0,0,0,0,,0,0,0,,,0144P,,MN,,,EB 125TH ST @ 2ND AV,E,0,1111,C,T,,,,GY,,1980,,0,,BUS LANE VIOLATION,,,
4005915759,GKY1499,NY,PAS,06/09/2013,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0140P,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,BL,,2001,,0,,BUS LANE VIOLATION,,,
4005915747,GGY5538,NY,PAS,06/09/2013,5,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0139P,,MN,,,EB 125TH ST @ ADAM C,LAYTON POWELL JR BLV,0,1111,C,T,,,,GY,,2011,,0,,BUS LANE VIOLATION,,,
4005915700,P17GJV,NJ,PAS,06/09/2013,5,VAN,FORD,V,0,0,0,0,,0,0,0,,,0137P,,MN,,,EB 125TH ST @ ADAM C,LAYTON POWELL JR BLV,0,1111,C,T,,,,WH,,2004,,0,,BUS LANE VIOLATION,,,
4005915693,HDT1630,NY,PAS,06/09/2013,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0135P,,BX,,,EB FORDHAM RD @ ANDR,EWS AVE,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4005915668,T684945C,NY,OMT,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0131P,,MN,,,WB 125TH ST @ ST NIC,HOLAS AVE,0,1111,C,T,,,,GR,,2011,,0,,BUS LANE VIOLATION,,,
4005915632,T685862C,NY,OMT,06/09/2013,5,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0128P,,MN,,,EB 125TH ST @ PARK A,VE,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
4005915619,GNM3445,OH,PAS,06/09/2013,5,SW,ME/BE,V,0,0,0,0,,0,0,0,,,0124P,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,BLACK,,2010,,0,,BUS LANE VIOLATION,,,
4005915577,GCG9678,NY,PAS,06/09/2013,5,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0110P,,MN,,,EB 125TH ST @ ADAM C,LAYTON POWELL JR BLV,0,1111,C,T,,,,WHBL,,2013,,0,,BUS LANE VIOLATION,,,
4005915565,HCC6453,NY,PAS,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0101P,,BX,,,EB FORDHAM RD @ WASH,INGTON AVE,0,1111,C,T,,,,GY,,2013,,0,,BUS LANE VIOLATION,,,
4005915541,T683042C,NY,OMT,06/09/2013,5,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1251P,,MN,,,EB 125TH ST @ 2ND AV,E,0,1111,C,T,,,,BL,,2015,,0,,BUS LANE VIOLATION,,,
4005915528,GGH6286,NY,PAS,06/09/2013,5,SUBN,MERCU,V,0,0,0,0,,0,0,0,,,1247P,,BK,,,SB NOSTRAND AVE @ EA,STERN PKWY,0,1111,C,T,,,,MR,,1997,,0,,BUS LANE VIOLATION,,,
4005915516,GEA1477,NY,PAS,06/09/2013,5,VAN,GMC,V,0,0,0,0,,0,0,0,,,1246P,,MN,,,EB 125TH ST @ 2ND AV,E,0,1111,C,T,,,,WH,,2012,,0,,BUS LANE VIOLATION,,,
4005915504,X10X19,NJ,PAS,06/09/2013,5,TR,INTER,V,0,0,0,0,,0,0,0,,,1243P,,MN,,,EB E 34TH ST @ PARK,AVE,0,1111,C,T,,,,,,1996,,0,,BUS LANE VIOLATION,,,
4005915498,GXA7543,NY,PAS,06/09/2013,5,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1241P,,BX,,,EB FORDHAM RD @ ANDR,EWS AVE,0,1111,C,T,,,,GR,,2004,,0,,BUS LANE VIOLATION,,,
4005915486,GEX3851,NY,PAS,06/09/2013,5,SUBN,SUZUK,V,0,0,0,0,,0,0,0,,,1241P,,BX,,,EB FORDHAM RD @ ANDR,EWS AVE,0,1111,C,T,,,,BK,,2007,,0,,BUS LANE VIOLATION,,,
4005915474,T657554C,NY,OMT,06/09/2013,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1241P,,MN,,,WB 125TH ST @ ADAM C,LAYTON POWELL JR BLV,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
4005915462,T663505C,NY,OMT,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1240P,,BX,,,EB FORDHAM RD @ ANDR,EWS AVE,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
4005915450,GZZ3525,NY,PAS,06/09/2013,5,PICK,DODGE,V,0,0,0,0,,0,0,0,,,1238P,,BX,,,EB FORDHAM RD @ ANDR,EWS AVE,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
4005915437,JHP3833,PA,PAS,06/09/2013,5,SDN,HONDA,V,0,0,0,0,,0,0,0,,,1229P,,MN,,,NB 1ST AVE @ ST MARK,S PL,0,1111,C,T,,,,,,2007,,0,,BUS LANE VIOLATION,,,
4005915425,JJT4823,PA,PAS,06/09/2013,5,SW,TOYOT,V,0,0,0,0,,0,0,0,,,1229P,,MN,,,WB E 34TH ST @ MADIS,ON AVE,0,1111,C,T,,,,,,2008,,0,,BUS LANE VIOLATION,,,
4005915401,54744JZ,NY,COM,06/09/2013,5,VAN,FORD,V,0,0,0,0,,0,0,0,,,1224P,,BK,,,SB NOSTRAND AVE @ EA,STERN PKWY,0,1111,C,T,,,,WH,,2003,,0,,BUS LANE VIOLATION,,,
4005915395,XDVD27,NJ,PAS,06/09/2013,5,PKUP,CHEVR,V,0,0,0,0,,0,0,0,,,1223P,,MN,,,WB E 34TH ST @ MADIS,ON AVE,0,1111,C,T,,,,WT,,2013,,0,,BUS LANE VIOLATION,,,
4005915383,P74ABC,NJ,PAS,06/09/2013,5,4 DR,INFIN,V,0,0,0,0,,0,0,0,,,1220P,,MN,,,WB E 34TH ST @ MADIS,ON AVE,0,1111,C,T,,,,BK,,2004,,0,,BUS LANE VIOLATION,,,
4005915360,HFA4395,NY,PAS,06/09/2013,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1219P,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,WH,,2015,,0,,BUS LANE VIOLATION,,,
4005915358,T657455C,NY,OMT,06/09/2013,5,SUBN,CADIL,V,0,0,0,0,,0,0,0,,,1219P,,MN,,,EB 125TH ST @ ADAM C,LAYTON POWELL JR BLV,0,1111,C,T,,,,BK,,2008,,0,,BUS LANE VIOLATION,,,
4005915334,KCY8333,PA,PAS,06/09/2013,5,SW,PONTI,V,0,0,0,0,,0,0,0,,,1216P,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,,,0,,0,,BUS LANE VIOLATION,,,
4005915322,HDT4632,NY,PAS,06/09/2013,5,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,1216P,,BK,,,SB NOSTRAND AVE @ AV,E D,0,1111,C,T,,,,BK,,2010,,0,,BUS LANE VIOLATION,,,
4005915292,J55FZP,NJ,PAS,06/09/2013,5,WAGO,TOYOT,V,0,0,0,0,,0,0,0,,,1209P,,BK,,,SB NOSTRAND AVE @ AV,E D,0,1111,C,T,,,,TN,,2004,,0,,BUS LANE VIOLATION,,,
4005915279,HDD8236,NY,PAS,06/09/2013,5,PICK,CHEVR,V,0,0,0,0,,0,0,0,,,1209P,,MN,,,EB 125TH ST @ PARK A,VE,0,1111,C,T,,,,WH,,2013,,0,,BUS LANE VIOLATION,,,
4005915243,HDX7446,NY,PAS,06/09/2013,5,CONV,BMW,V,0,0,0,0,,0,0,0,,,1158A,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,WH,,2014,,0,,BUS LANE VIOLATION,,,
4005915231,T642089C,NY,OMT,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1156A,,MN,,,WB 125TH ST @ ADAM C,LAYTON POWELL JR BLV,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
4005915220,T645012C,NY,OMT,06/09/2013,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1155A,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,GR,,2010,,0,,BUS LANE VIOLATION,,,
4005915206,GTP8219,NY,PAS,06/09/2013,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1150A,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,WH,,2014,,0,,BUS LANE VIOLATION,,,
4005915188,52187MG,NY,COM,06/09/2013,5,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,1145A,,BK,,,SB NOSTRAND AVE @ AV,E D,0,1111,C,T,,,,GR,,2015,,0,,BUS LANE VIOLATION,,,
4005915176,GZD4534,NY,PAS,06/09/2013,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1138A,,BK,,,SB NOSTRAND AVE @ AV,E D,0,1111,C,T,,,,GY,,1990,,0,,BUS LANE VIOLATION,,,
4005915164,GVG7117,NY,PAS,06/09/2013,5,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,1136A,,QN,,,NB MAIN ST @ BOOTH M,EMORIAL AVE,0,1111,C,T,,,,GY,,2013,,0,,BUS LANE VIOLATION,,,
4005915152,KBE0995,PA,PAS,06/09/2013,5,SDN,FORD,V,0,0,0,0,,0,0,0,,,1131A,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,,,2007,,0,,BUS LANE VIOLATION,,,
4005915139,GZY4054,NY,PAS,06/09/2013,5,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0958A,,BK,,,NB ROGERS AVE @ MONT,GOMERY ST,0,1111,C,T,,,,BL,,2007,,0,,BUS LANE VIOLATION,,,
4005915012,T680589C,NY,OMT,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1121A,,MN,,,EB 125TH ST @ ADAM C,LAYTON POWELL JR BLV,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4005915000,HCN8727,NY,PAS,06/09/2013,5,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1121A,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,WH,,2009,,0,,BUS LANE VIOLATION,,,
4005914986,JYV3736,PA,PAS,06/09/2013,5,SW,TOYOT,V,0,0,0,0,,0,0,0,,,1114A,,QN,,,SB MAIN ST @ DAHLIA,AVE,0,1111,C,T,,,,,,2015,,0,,BUS LANE VIOLATION,,,
4005914974,T688379C,NY,OMT,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1111A,,MN,,,EB 125TH ST @ PARK A,VE,0,1111,C,T,,,,WH,,2012,,0,,BUS LANE VIOLATION,,,
4005914962,49775MA,NY,COM,06/09/2013,5,DELV,KENWO,V,0,0,0,0,,0,0,0,,,1111A,,BK,,,SB NOSTRAND AVE @ EA,STERN PKWY,0,1111,C,T,,,,RD,,2011,,0,,BUS LANE VIOLATION,,,
4005914949,N67ECP,NJ,PAS,06/09/2013,5,WAGO,CHEVR,V,0,0,0,0,,0,0,0,,,1106A,,MN,,,WB E 34TH ST @ MADIS,ON AVE,0,1111,C,T,,,,SL,,2011,,0,,BUS LANE VIOLATION,,,
4005914937,T685979C,NY,OMT,06/09/2013,5,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,1104A,,MN,,,WB 125TH ST @ ADAM C,LAYTON POWELL JR BLV,0,1111,C,T,,,,BK,,2007,,0,,BUS LANE VIOLATION,,,
4005914895,GBC5584,NY,PAS,06/09/2013,5,SUBN,KIA,V,0,0,0,0,,0,0,0,,,1053A,,MN,,,EB 125TH ST @ 2ND AV,E,0,1111,C,T,,,,GY,,2013,,0,,BUS LANE VIOLATION,,,
4005914883,HFM9557,NY,PAS,06/09/2013,5,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1049A,,BK,,,SB NOSTRAND AVE @ EA,STERN PKWY,0,1111,C,T,,,,GY,,2015,,0,,BUS LANE VIOLATION,,,
4005914871,JRE6532,PA,PAS,06/09/2013,5,CP,HONDA,V,0,0,0,0,,0,0,0,,,1047A,,BK,,,SB NOSTRAND AVE @ AV,E D,0,1111,C,T,,,,,,2014,,0,,BUS LANE VIOLATION,,,
4005914860,HFS7435,NY,PAS,06/09/2013,5,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1039A,,MN,,,WB 125TH ST @ MADISO,N AVE,0,1111,C,T,,,,RD,,2015,,0,,BUS LANE VIOLATION,,,
4005918610,HEK8911,NY,PAS,06/09/2013,5,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0559P,,BK,,,NB ROGERS AVE @ MONT,GOMERY ST,0,1111,C,T,,,,GY,,2008,,0,,BUS LANE VIOLATION,,,
4005918608,HGF2553,NY,PAS,06/09/2013,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0559P,,QN,,,EB ARCHER AVE @ 160T,H ST,0,1111,C,T,,,,WH,,2007,,0,,BUS LANE VIOLATION,,,
4005918591,HDZ6896,NY,OMS,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0558P,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
4005918578,HFZ9119,NY,PAS,06/09/2013,5,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0558P,,MN,,,NB 1ST AVE @ ST MARK,S PL,0,1111,C,T,,,,WH,,2013,,0,,BUS LANE VIOLATION,,,
4005918566,HCZ5446,NY,PAS,06/09/2013,5,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0557P,,MN,,,SB 2ND AVE @ E 63RD,ST,0,1111,C,T,,,,GY,,2006,,0,,BUS LANE VIOLATION,,,
4005918554,GXW4300,NY,PAS,06/09/2013,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0557P,,MN,,,NB 1ST AVE @ E 106TH,ST,0,1111,C,T,,,,GY,,2005,,0,,BUS LANE VIOLATION,,,
4005918542,T667335C,NY,OMT,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0556P,,MN,,,SB 2ND AVE @ E 45TH,ST,0,1111,C,T,,,,BK,,2014,,0,,BUS LANE VIOLATION,,,
4005918530,33616CF,MD,PAS,06/09/2013,5,TK,DODGE,V,0,68025,0,0,,0,0,0,,,0555P,,QN,,,WB HILLSIDE AVE @ 14,3RD ST,0,1111,C,T,,,,,,2001,,0,,BUS LANE VIOLATION,,,
4005918529,35051ME,NY,COM,06/09/2013,5,VAN,FRUEH,V,0,0,0,0,,0,0,0,,,0555P,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,BR,,2014,,0,,BUS LANE VIOLATION,,,
4005918499,T701706C,NY,OMT,06/09/2013,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0553P,,MN,,,NB 1ST AVE @ E 72ND,ST,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
4005918475,HGM6899,NY,PAS,06/09/2013,5,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0550P,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,BL,,2013,,0,,BUS LANE VIOLATION,,,
4005918463,HDG4128,NY,PAS,06/09/2013,5,4DSD,VOLVO,V,0,0,0,0,,0,0,0,,,0549P,,MN,,,EB 207TH ST @ POST A,VE,0,1111,C,T,,,,GY,,2004,,0,,BUS LANE VIOLATION,,,
4005918451,GTA7331,NY,PAS,06/09/2013,5,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0549P,,BK,,,SB NOSTRAND AVE @ EA,STERN PKWY,0,1111,C,T,,,,BK,,2005,,0,,BUS LANE VIOLATION,,,
4005918426,JPB2108,PA,PAS,06/09/2013,5,SDN,VOLKS,V,0,0,0,0,,0,0,0,,,0547P,,MN,,,SB 2ND AVE @ E 116TH,ST,0,1111,C,T,,,,,,2012,,0,,BUS LANE VIOLATION,,,
4005918402,HBM3148,NY,PAS,06/09/2013,5,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0546P,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,GY,,2015,,0,,BUS LANE VIOLATION,,,
4005918396,HBB1298,NY,PAS,06/09/2013,5,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0546P,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,GY,,2013,,0,,BUS LANE VIOLATION,,,
4005918384,H47GMD,NJ,PAS,06/09/2013,5,2 DR,MITSU,V,0,0,0,0,,0,0,0,,,0545P,,BK,,,NB ROGERS AVE @ LIND,EN BLVD,0,1111,C,T,,,,SL,,2002,,0,,BUS LANE VIOLATION,,,
4005918372,HDY7819,NY,PAS,06/09/2013,5,SUBN,VOLKS,V,0,68025,0,0,,0,0,0,,,0545P,,QN,,,WB HILLSIDE AVE @ 14,3RD ST,0,1111,C,T,,,,WH,,2010,,0,,BUS LANE VIOLATION,,,
4005918360,RSA27Z,NJ,PAS,06/09/2013,5,4 DR,TOYOT,V,0,0,0,0,,0,0,0,,,0544P,,BK,,,NB ROGERS AVE @ LIND,EN BLVD,0,1111,C,T,,,,WHITE,,2004,,0,,BUS LANE VIOLATION,,,
4005918359,TSE940,NE,PAS,06/09/2013,5,PV,FORD,V,0,0,0,0,,0,0,0,,,0544P,,BK,,,NB ROGERS AVE @ LIND,EN BLVD,0,1111,C,T,,,,,,2003,,0,,BUS LANE VIOLATION,,,
4005918347,GJK4879,NY,PAS,06/09/2013,5,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0543P,,MN,,,WB 207TH ST @ VERMIL,YEA AVE,0,1111,C,T,,,,GY,,2001,,0,,BUS LANE VIOLATION,,,
4005918335,HEZ9729,NY,PAS,06/09/2013,5,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0542P,,MN,,,WB 207TH ST @ VERMIL,YEA AVE,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4005918323,GZJ2734,NY,PAS,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0542P,,BX,,,EB FORDHAM RD @ ANDR,EWS AVE,0,1111,C,T,,,,GY,,2015,,0,,BUS LANE VIOLATION,,,
4005918281,HDC9726,NY,PAS,06/09/2013,5,SUBN,INFIN,V,0,68025,0,0,,0,0,0,,,0541P,,QN,,,WB HILLSIDE AVE @ 14,3RD ST,0,1111,C,T,,,,WH,,2015,,0,,BUS LANE VIOLATION,,,
4005918270,HGC3346,NY,PAS,06/09/2013,5,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0541P,,BX,,,EB E FORDHAM RD @ GR,AND CONCOURSE,0,1111,C,T,,,,BK,,2007,,0,,BUS LANE VIOLATION,,,
4005918256,HFJ2452,NY,PAS,06/09/2013,5,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,0540P,,BX,,,EB E FORDHAM RD @ GR,AND CONCOURSE,0,1111,C,T,,,,BL,,2005,,0,,BUS LANE VIOLATION,,,
4005918244,HDV3886,NY,PAS,06/09/2013,5,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0538P,,BK,,,SB NOSTRAND AVE @ EA,STERN PKWY,0,1111,C,T,,,,WH,,2003,,0,,BUS LANE VIOLATION,,,
4005918220,GTP2305,NY,PAS,06/09/2013,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0538P,,MN,,,NB 1ST AVE @ ST MARK,S PL,0,1111,C,T,,,,GY,,2008,,0,,BUS LANE VIOLATION,,,
4005918219,R44FCD,NJ,PAS,06/09/2013,5,4 DR,NISSA,V,0,0,0,0,,0,0,0,,,0537P,,BK,,,NB ROGERS AVE @ MONT,GOMERY ST,0,1111,C,T,,,,WH,,2015,,0,,BUS LANE VIOLATION,,,
4005918190,HCR7742,NY,PAS,06/09/2013,5,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,0536P,,BK,,,NB ROGERS AVE @ MONT,GOMERY ST,0,1111,C,T,,,,GY,,2010,,0,,BUS LANE VIOLATION,,,
4005918189,T680369C,NY,OMT,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0534P,,MN,,,WB 125TH ST @ ADAM C,LAYTON POWELL JR BLV,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4005918177,HDZ7180,NY,PAS,06/09/2013,5,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0529P,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,GY,,2013,,0,,BUS LANE VIOLATION,,,
4005918165,GSG5511,NY,PAS,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0536P,,BK,,,SB NOSTRAND AVE @ EA,STERN PKWY,0,1111,C,T,,,,GY,,2014,,0,,BUS LANE VIOLATION,,,
4005918153,54322M4,MD,PAS,06/09/2013,5,TK,HONDA,V,0,0,0,0,,0,0,0,,,0536P,,BK,,,NB ROGERS AVE @ LIND,EN BLVD,0,1111,C,T,,,,,,2010,,0,,BUS LANE VIOLATION,,,
4005918141,GEA2873,NY,PAS,06/09/2013,5,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0534P,,BK,,,NB ROGERS AVE @ LIND,EN BLVD,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4005918130,43D157,SD,PAS,06/09/2013,5,UT,GMC,V,0,0,0,0,,0,0,0,,,0534P,,BK,,,NB ROGERS AVE @ LIND,EN BLVD,0,1111,C,T,,,,,,2006,,0,,BUS LANE VIOLATION,,,
4005918128,T682204C,NY,OMT,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0534P,,BX,,,EB FORDHAM RD @ ANDR,EWS AVE,0,1111,C,T,,,,BK,,2010,,0,,BUS LANE VIOLATION,,,
4005918116,N72BAF,NJ,PAS,06/09/2013,5,WAGO,TOYOT,V,0,0,0,0,,0,0,0,,,0534P,,MN,,,EB 207TH ST @ POST A,VE,0,1111,C,T,,,,WHT,,2011,,0,,BUS LANE VIOLATION,,,
4005918104,HAA8146,NY,PAS,06/09/2013,5,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0534P,,BK,,,NB ROGERS AVE @ EAST,ERN PKWY,0,1111,C,T,,,,GY,,2015,,0,,BUS LANE VIOLATION,,,
4005918098,GXR6451,NY,PAS,06/09/2013,5,4DSD,HYUND,V,0,68025,0,0,,0,0,0,,,0533P,,QN,,,WB HILLSIDE AVE @ 14,3RD ST,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
4005918074,33047MG,NY,COM,06/09/2013,5,VAN,FORD,V,0,0,0,0,,0,0,0,,,0531P,,MN,,,SB 2ND AVE @ E 63RD,ST,0,1111,C,T,,,,WH,,2014,,0,,BUS LANE VIOLATION,,,
4005918050,HBU1367,NY,PAS,06/09/2013,5,4DSD,MITSU,V,0,0,0,0,,0,0,0,,,0529P,,BK,,,NB ROGERS AVE @ MONT,GOMERY ST,0,1111,C,T,,,,GY,,2002,,0,,BUS LANE VIOLATION,,,
4005918037,GAL9728,NY,OMS,06/09/2013,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0529P,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,BK,,2010,,0,,BUS LANE VIOLATION,,,
4005918013,GWB8572,NY,PAS,06/09/2013,5,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0528P,,QN,,,NB MAIN ST @ FRANKLI,N AVE,0,1111,C,T,,,,GY,,2010,,0,,BUS LANE VIOLATION,,,
4005917963,JZD9008,PA,PAS,06/09/2013,5,SW,BMW,V,0,0,0,0,,0,0,0,,,0522P,,BK,,,NB ROGERS AVE @ EAST,ERN PKWY,0,1111,C,T,,,,,,2003,,0,,BUS LANE VIOLATION,,,
4005917940,HBN5144,NY,PAS,06/09/2013,5,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0522P,,MN,,,EB 207TH ST @ POST A,VE,0,1111,C,T,,,,OR,,2003,,0,,BUS LANE VIOLATION,,,
4005917896,HGV6902,NY,PAS,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0520P,,BK,,,SB NOSTRAND AVE @ GL,ENWOOD RD,0,1111,C,T,,,,BK,,2013,,0,,BUS LANE VIOLATION,,,
4005917860,GZC4840,NY,PAS,06/09/2013,5,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0520P,,BK,,,NB ROGERS AVE @ MONT,GOMERY ST,0,1111,C,T,,,,BK,,2006,,0,,BUS LANE VIOLATION,,,
4005917847,HBU2431,NY,PAS,06/09/2013,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0518P,,BK,,,NB ROGERS AVE @ LIND,EN BLVD,0,1111,C,T,,,,TN,,1994,,0,,BUS LANE VIOLATION,,,
